idstatementnav,Fund_full_Name,Date,StatementOfNav,Investments,ListedSecurities,RegisteredEquities,IpoInvestment,GovernmentBonds,CorporateDebentures,OtherGovernmentSecurities,BankFixedDeposits,OtherInvestments,CurrentAssets,BankBalance,OtherCurrentAssets,CurrentLiabilities,NetAssetValueGross,FundManagementAndDepositoryFee1,FundSupervisorFee1,NetAssetValue,UnitsOutstanding,NavPerUnit,IncomeStatement,Income,RealisedIncome,UnrealisedIncome,Expenses,PreoperatingExpenses,NoticePublicationFee,AuditFee,FundManagementAndDepositaryFee2,FundSupervisorFee2,OtherExpenses,NetIncome,Ticker
1229,Siddhartha Systematic Investment Scheme,5/14/2022,0,173508.546,138335.7608,3029.7852,0,0,2143,0,30000,0,19628.1876,16897.3165,2730.8711,196.2698,192940.4637,278.5743,11.9172,192649.9722,21388.739,9.0071,0,-15757.4084,8079.8432,-23837.2516,4749.7074,961.8531,258.9106,69.9196,2716.6362,102.3673,640.0206,-20507.1158,SSIS
1231,Nabil Balance Fund -2,5/14/2022,0,1247972.244,1024109.981,2761.978,0,0,201100.285,0,20000,0,104458.898,97831.662,6627.236,148.506,1352282.636,1952.474,143.564,1350186.598,112000,12.0552,0,-198519.103,274216.153,-472735.256,24847.107,0,121.533,94.603,22730.715,1003.564,896.692,-223366.21,NBF2
1232,Citizens Mutual Fund 1,5/14/2022,0,754810.256,558992.769,2170.263,0,0,163647.224,0,30000,0,66032.33,50970.285,15062.045,8093.635,812748.951,1091.815,55.25,811601.886,82000,9.8976,0,-101139.261,112244.521,-213383.782,14507.196,0,113.327,117.063,13407.805,715,154.001,-115646.457,CMF1
1233,Citizens Mutual Fund 2,5/14/2022,0,553754.727,414279.497,958.78,0,0,78516.45,0,60000,0,56156.486,50340.999,5815.487,2232.605,607678.608,873.357,27.625,606777.626,56000,10.8353,0,-64790.488,118907.354,-183697.842,10754.953,0,111.65,93.651,10038.737,357.5,153.415,-75545.441,CMF2
1234,NIC Asia Growth Fund,5/14/2022,0,967923.07,749017.692,31665.378,0,0,0,63740,123500,0,199485.416,194635.329,4850.087,938.184,1166470.302,1684.191,99.07,1164687.041,83520,13.945,0,320875.517,77530.878,243344.639,20458.908,0,117.637,83.333,18662.361,1347.399,248.178,300416.609,NICGF
1235,NIC Asia Balanced Fund,5/14/2022,0,834032.653,558223.343,25572.31,0,160237,0,0,90000,0,156492.876,144495.639,11997.237,277.721,990247.808,1429.755,84.103,988733.95,75500,13.0958,0,236539.663,70411.646,166128.017,16936.061,0,109.282,83.333,15580.204,916.483,246.759,219603.602,NICBF
1236,NIC Asia Debt Fund,5/14/2022,0,392288.0882,95801.6071,9629.674,0,0,216856.8071,0,70000,0,153423.458,145298.5054,8124.9527,3672.352,542039.1942,782.6155,46.0362,541210.5425,49629.041,10.9051,0,50976.6473,30336.5414,20640.1059,8874.52,0,93.4609,93.5482,7632.9271,448.9957,605.588,42102.1274,NADDF
1237,NIC Asia Select Fund 30,5/14/2022,0,388784.753,226987.655,6797.098,0,0,0,0,155000,0,864098.273,861790.616,2307.657,186.917,1252696.109,1808.688,106.393,1250781.028,125000,10.0062,0,27578.829,60523.419,-32944.59,19720.544,0,72.868,83.333,17703.916,1295.206,565.221,7858.285,NICSF
1238,Nabil Balanced Fund-3,5/14/2022,0,883898.387,653918.001,3039.386,0,0,42441,0,184500,0,273330.093,269821.185,3508.908,1083.969,1156144.511,1669.282,122.741,1154352.488,125000,9.2348,0,-74438.468,45495.744,-119934.212,21209.044,3125,66.107,89.03,13547.881,722.741,3658.285,-95647.512,NBF3
1239,Sunrise First Mutual Fund,5/14/2022,0,1017879.22,627799.531,29290.689,0,180789,0,0,180000,0,154570.053,128476.182,26093.871,22.874,1172426.399,1692.791,125,1170608.608,86000,13.6117,0,12632.098,178611.194,-165979.096,20089.776,0,147.31,0,18465.521,1250,226.945,-7457.678,SFMF
